country,state,county,lat,lng,type,measure,beds,population,year,source,source_url,beds_per_1000
US,MT,deer lodge,46.879682,-110.362566,PSYCHIATRIC,1000HAB,19.055963,9131,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,2.086952469609024
US,MT,fallon,46.879682,-110.362566,ICU,1000HAB,13.675214,2925,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,4.675286837606838
US,MT,fergus,46.879682,-110.362566,ICU,1000HAB,7.945617,11327,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.7014758541537919
US,MT,flathead,46.879682,-110.362566,ACUTE,1000HAB,2.142553,96147,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.02228413783061354
US,MT,flathead,46.879682,-110.362566,ICU,1000HAB,0.260019,96147,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.0027043901525788637
US,MT,gallatin,46.879682,-110.362566,ACUTE,1000HAB,0.893451,100733,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.008869496589995333
US,MT,gallatin,46.879682,-110.362566,ICU,1000HAB,0.079418,100733,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0007884010205195914
US,MT,garfield,46.879682,-110.362566,ICU,1000HAB,22.099448,1086,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,20.349399631675876
US,MT,glacier,46.879682,-110.362566,ACUTE,1000HAB,1.901002,13677,2019,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.13899261533962126
US,MT,glacier,46.879682,-110.362566,ICU,1000HAB,0.950501,13677,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.06949630766981063
US,MT,golden valley,46.879682,-110.362566,ICU,1000HAB,0.0,747,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,MT,granite,46.879682,-110.362566,ICU,1000HAB,2.807236,3206,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.8756194635059263
US,MT,hill,46.879682,-110.362566,ACUTE,1000HAB,2.975468,16468,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.18068180714112217
US,MT,hill,46.879682,-110.362566,ICU,1000HAB,0.364343,16468,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.02212430167597765
US,MT,jefferson,46.879682,-110.362566,ICU,1000HAB,0.0,11625,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,MT,judith basin,46.879682,-110.362566,ICU,1000HAB,0.0,1965,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,MT,lake,46.879682,-110.362566,ICU,1000HAB,3.557152,29518,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.12050789348871874
US,MT,lewis and clark,46.879682,-110.362566,ACUTE,1000HAB,1.855483,66290,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.02799039070749736
US,MT,lewis and clark,46.879682,-110.362566,ICU,1000HAB,0.120682,66290,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0018205159149192942
US,MT,lewis and clark,46.879682,-110.362566,OTHER,1000HAB,0.301705,66290,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.0045512897872982344
US,MT,liberty,46.879682,-110.362566,ICU,1000HAB,11.135857,2245,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,4.960292650334075
US,MT,lincoln,46.879682,-110.362566,ICU,1000HAB,1.298769,19249,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.06747202452075433
US,MT,madison,46.879682,-110.362566,ICU,1000HAB,2.531005,7902,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.32029929131865353
US,MT,mccone,46.879682,-110.362566,ICU,1000HAB,14.467593,1728,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,8.372449652777778
US,MT,meagher,46.879682,-110.362566,ICU,1000HAB,12.5,2000,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,6.25
US,MT,mineral,46.879682,-110.362566,ICU,1000HAB,5.960897,4194,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,1.4212916070577015
US,MT,missoula,46.879682,-110.362566,ACUTE,1000HAB,3.536693,114231,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.030960886274303826
US,MT,missoula,46.879682,-110.362566,ICU,1000HAB,0.280134,114231,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0024523465609160382
US,MT,musselshell,46.879682,-110.362566,ICU,1000HAB,5.245489,4766,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,1.1006061686949224
US,MT,park,46.879682,-110.362566,ICU,1000HAB,1.562402,16001,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.09764402224860946
US,MT,petroleum,46.879682,-110.362566,ICU,1000HAB,0.0,453,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,MT,phillips,46.879682,-110.362566,ICU,1000HAB,1.449626,4139,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.3502358057501812
US,MT,pondera,46.879682,-110.362566,ICU,1000HAB,12.991284,6081,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,2.1363729649728667
US,MT,powder river,46.879682,-110.362566,ICU,1000HAB,0.0,1610,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,MT,powell,46.879682,-110.362566,ICU,1000HAB,2.335085,6852,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.3407888207822533
US,MT,prairie,46.879682,-110.362566,ICU,1000HAB,16.603774,1325,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,12.531150188679247
US,MT,ravalli,46.879682,-110.362566,ICU,1000HAB,0.894001,41387,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.02160100997897891
US,MT,richland,46.879682,-110.362566,ICU,1000HAB,10.346339,11405,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.9071757124068391
US,MT,roosevelt,46.879682,-110.362566,ICU,1000HAB,4.01141,11218,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.35758691388839364
US,MT,rosebud,46.879682,-110.362566,ICU,1000HAB,5.91907,9292,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.6370071028842015
US,MT,sanders,46.879682,-110.362566,ICU,1000HAB,3.854915,11414,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.337735675486245
US,MT,sheridan,46.879682,-110.362566,ICU,1000HAB,27.186099,3568,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,7.619422365470851
US,MT,silver bow,46.879682,-110.362566,ACUTE,1000HAB,2.839427,34514,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.08226884742423364
US,MT,silver bow,46.879682,-110.362566,ICU,1000HAB,0.318711,34514,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.009234252766993105
US,MT,silver bow,46.879682,-110.362566,PSYCHIATRIC,1000HAB,3.129165,34514,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.09066364373877267
US,MT,stillwater,46.879682,-110.362566,ICU,1000HAB,2.462,9342,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.2635409976450439
US,MT,sweet grass,46.879682,-110.362566,ICU,1000HAB,13.713659,3646,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,3.761288809654416
US,MT,teton,46.879682,-110.362566,ICU,1000HAB,6.622517,6040,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,1.0964432119205298
US,MT,toole,46.879682,-110.362566,ICU,1000HAB,4.969191,5031,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.9877143709004176
US,MT,treasure,46.879682,-110.362566,ICU,1000HAB,0.0,790,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,MT,valley,46.879682,-110.362566,ICU,1000HAB,3.306441,7561,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.43730207644491464
US,MT,wheatland,46.879682,-110.362566,ICU,1000HAB,11.859583,2108,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,5.625988140417458
US,MT,wibaux,46.879682,-110.362566,ICU,1000HAB,0.0,1121,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,MT,yellowstone,46.879682,-110.362566,ACUTE,1000HAB,3.774019,156332,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.024141052375713224
US,MT,yellowstone,46.879682,-110.362566,ICU,1000HAB,0.262262,156332,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0016775963974106389
US,MT,yellowstone,46.879682,-110.362566,OTHER,1000HAB,0.255866,156332,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.0016366834685157229
US,NC,alamance,35.759573,-79.0193,ACUTE,1000HAB,1.507818,157844,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.009552583563518412
US,NC,alamance,35.759573,-79.0193,ICU,1000HAB,0.126707,157844,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.000802735612376777
US,NC,alexander,35.759573,-79.0193,ACUTE,1000HAB,0.672785,37159,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.018105573346968433
US,NC,alexander,35.759573,-79.0193,ICU,1000HAB,0.0,37159,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,NC,alleghany,35.759573,-79.0193,ACUTE,1000HAB,3.749428,10935,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.3428832190214906
US,NC,alleghany,35.759573,-79.0193,ICU,1000HAB,0.0,10935,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,NC,anson,35.759573,-79.0193,ACUTE,1000HAB,6.345227,25531,2015,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.24853029650229136
US,NC,anson,35.759573,-79.0193,ICU,1000HAB,0.0,25531,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,NC,ashe,35.759573,-79.0193,ACUTE,1000HAB,2.832333,26833,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.10555409383967503
US,NC,ashe,35.759573,-79.0193,ICU,1000HAB,0.0,26833,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,NC,avery,35.759573,-79.0193,ACUTE,1000HAB,2.85144,17535,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.1626142001710864
US,NC,avery,35.759573,-79.0193,ICU,1000HAB,0.0,17535,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,NC,beaufort,35.759573,-79.0193,ACUTE,1000HAB,4.036689,47316,2015,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.0853134034998732
US,NC,beaufort,35.759573,-79.0193,ICU,1000HAB,0.169076,47316,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0035733367148533266
US,NC,beaufort,35.759573,-79.0193,PSYCHIATRIC,1000HAB,2.367064,47316,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.05002671400794657
US,NC,bertie,35.759573,-79.0193,ACUTE,1000HAB,0.301311,19913,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.015131371465876562
US,NC,bertie,35.759573,-79.0193,ICU,1000HAB,0.0,19913,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,NC,bladen,35.759573,-79.0193,ACUTE,1000HAB,1.699385,34130,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.04979153237620861
US,NC,bladen,35.759573,-79.0193,ICU,1000HAB,0.117199,34130,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.003433899794901846
US,NC,brunswick,35.759573,-79.0193,ACUTE,1000HAB,1.305206,122586,2015,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.01064726804039613
US,NC,brunswick,35.759573,-79.0193,ICU,1000HAB,0.154993,122586,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0012643613463201343
US,NC,buncombe,35.759573,-79.0193,ACUTE,1000HAB,3.024561,252268,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.011989475478459416
US,NC,buncombe,35.759573,-79.0193,ICU,1000HAB,0.65803,252268,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0026084560863843215
US,NC,buncombe,35.759573,-79.0193,OTHER,1000HAB,0.4519,252268,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.0017913488829340227
US,NC,burke,35.759573,-79.0193,ACUTE,1000HAB,5.016986,88898,2015,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.056435307880942205
US,NC,burke,35.759573,-79.0193,ICU,1000HAB,0.179982,88898,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0020245899795270986
US,NC,cabarrus,35.759573,-79.0193,ACUTE,1000HAB,2.323146,196716,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.01180964436039773
US,NC,cabarrus,35.759573,-79.0193,ICU,1000HAB,0.127087,196716,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0006460430264950488
US,NC,cabarrus,35.759573,-79.0193,OTHER,1000HAB,0.203339,196716,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.0010336678256979604
US,NC,caldwell,35.759573,-79.0193,ACUTE,1000HAB,1.344661,81805,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.01643739380233482
US,NC,caldwell,35.759573,-79.0193,ICU,1000HAB,0.14669,81805,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0017931666768534929
US,NC,camden,35.759573,-79.0193,ICU,1000HAB,0.0,10336,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,NC,carteret,35.759573,-79.0193,ACUTE,1000HAB,1.965094,68699,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.028604404722048355
US,NC,carteret,35.759573,-79.0193,ICU,1000HAB,0.11645,68699,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0016950756197324562
US,NC,caswell,35.759573,-79.0193,ICU,1000HAB,0.0,22833,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,NC,catawba,35.759573,-79.0193,ACUTE,1000HAB,3.924908,156182,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.02513034792741801
US,NC,catawba,35.759573,-79.0193,ICU,1000HAB,0.332945,156182,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0021317757488058804
US,NC,chatham,35.759573,-79.0193,ACUTE,1000HAB,0.36569,68364,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.0053491603768065065
US,NC,chatham,35.759573,-79.0193,ICU,1000HAB,0.05851,68364,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0008558598092563336
US,NC,cherokee,35.759573,-79.0193,ACUTE,1000HAB,6.954812,27463,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.2532429814659724
US,NC,cherokee,35.759573,-79.0193,ICU,1000HAB,0.0,27463,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,NC,chowan,35.759573,-79.0193,ACUTE,1000HAB,6.193459,14370,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.43099923451635347
US,NC,chowan,35.759573,-79.0193,ICU,1000HAB,0.278358,14370,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.019370772442588727
US,NC,clay,35.759573,-79.0193,ICU,1000HAB,0.0,10753,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,NC,cleveland,35.759573,-79.0193,ACUTE,1000HAB,4.153012,97038,2016,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.04279779055627693
US,NC,cleveland,35.759573,-79.0193,ICU,1000HAB,0.587399,97038,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.006053288402481502
US,NC,cleveland,35.759573,-79.0193,OTHER,1000HAB,0.288547,97038,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.0029735464457222942
US,NC,columbus,35.759573,-79.0193,ACUTE,1000HAB,2.721377,56589,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.04809021187863366
US,NC,columbus,35.759573,-79.0193,ICU,1000HAB,0.176713,56589,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0031227447030341584
US,NC,craven,35.759573,-79.0193,ACUTE,1000HAB,3.385764,103374,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.032752568344071045
US,NC,craven,35.759573,-79.0193,ICU,1000HAB,0.6965,103374,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0067376709810977615
US,NC,cumberland,35.759573,-79.0193,ACUTE,1000HAB,2.001406,332766,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.006014454601732148
US,NC,cumberland,35.759573,-79.0193,ICU,1000HAB,0.144246,332766,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0004334757757703612
US,NC,currituck,35.759573,-79.0193,ICU,1000HAB,0.0,25247,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,NC,dare,35.759573,-79.0193,ACUTE,1000HAB,0.593019,35412,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.016746272450016943
US,NC,dare,35.759573,-79.0193,ICU,1000HAB,0.0,35412,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,NC,davidson,35.759573,-79.0193,ACUTE,1000HAB,1.480642,164118,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.009021813573160774
US,NC,davidson,35.759573,-79.0193,ICU,1000HAB,0.176702,164118,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.001076676537613181
US,NC,davie,35.759573,-79.0193,ACUTE,1000HAB,3.136523,41766,2017,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.07509751951347986
US,NC,davie,35.759573,-79.0193,ICU,1000HAB,0.0,41766,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,NC,duplin,35.759573,-79.0193,ACUTE,1000HAB,1.701769,59350,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.02867344566133109
US,NC,duplin,35.759573,-79.0193,ICU,1000HAB,0.151643,59350,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.002555063184498736
US,NC,durham,35.759573,-79.0193,ACUTE,1000HAB,4.5203,300865,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.015024346467684841
US,NC,durham,35.759573,-79.0193,ICU,1000HAB,0.491915,300865,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0016350024097186446
US,NC,edgecombe,35.759573,-79.0193,ACUTE,1000HAB,2.165383,54032,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.040075936482084684
US,NC,edgecombe,35.759573,-79.0193,ICU,1000HAB,0.277613,54032,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.005137936778205508
US,NC,forsyth,35.759573,-79.0193,ACUTE,1000HAB,5.171543,368362,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.014039295584235072
US,NC,forsyth,35.759573,-79.0193,ICU,1000HAB,0.703113,368362,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.001908755517670118
US,NC,franklin,35.759573,-79.0193,ACUTE,1000HAB,1.299596,63866,2012,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.02034879278489337
US,NC,franklin,35.759573,-79.0193,ICU,1000HAB,0.0,63866,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0
US,NC,gaston,35.759573,-79.0193,ACUTE,1000HAB,2.032245,214049,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0,0.00949429803456218
US,NC,gaston,35.759573,-79.0193,ICU,1000HAB,0.345715,214049,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/,0.0016151208368177378
